le_1990,le_1991,le_1992,le_1993,le_1994,le_1995,le_1996,le_1997,le_1998,le_1999,le_2000,le_2001,le_2002,le_2003,le_2004,le_2005,le_2006,le_2007,le_2008,le_2009,le_2010,le_2011,le_2012,le_2013,le_2014,le_2015,le_2016,le_2017,le_2018,le_2019,le_2020,le_2021,le_2022,eys_1990,eys_1991,eys_1992,eys_1993,eys_1994,eys_1995,eys_1996,eys_1997,eys_1998,eys_1999,eys_2000,eys_2001,eys_2002,eys_2003,eys_2004,eys_2005,eys_2006,eys_2007,eys_2008,eys_2009,eys_2010,eys_2011,eys_2012,eys_2013,eys_2014,eys_2015,eys_2016,eys_2017,eys_2018,eys_2019,eys_2020,eys_2021,eys_2022,mys_1990,mys_1991,mys_1992,mys_1993,mys_1994,mys_1995,mys_1996,mys_1997,mys_1998,mys_1999,mys_2000,mys_2001,mys_2002,mys_2003,mys_2004,mys_2005,mys_2006,mys_2007,mys_2008,mys_2009,mys_2010,mys_2011,mys_2012,mys_2013,mys_2014,mys_2015,mys_2016,mys_2017,mys_2018,mys_2019,mys_2020,mys_2021,mys_2022,gnipc_1990,gnipc_1991,gnipc_1992,gnipc_1993,gnipc_1994,gnipc_1995,gnipc_1996,gnipc_1997,gnipc_1998,gnipc_1999,gnipc_2000,gnipc_2001,gnipc_2002,gnipc_2003,gnipc_2004,gnipc_2005,gnipc_2006,gnipc_2007,gnipc_2008,gnipc_2009,gnipc_2010,gnipc_2011,gnipc_2012,gnipc_2013,gnipc_2014,gnipc_2015,gnipc_2016,gnipc_2017,gnipc_2018,gnipc_2019,gnipc_2020,gnipc_2021,gnipc_2022
73.281,74.216,75.691,75.794,75.763,75.537,75.618,75.879,76.157,76.416,76.722,76.891,76.982,76.985,76.792,76.903,76.887,77.017,77.145,77.442,77.982,78.464,78.812,79.164,79.445,79.562,79.701,79.781,79.722,79.685,76.92,78.673,80.264,8.914629936,8.509994984,8.105360031,7.967619896,9.732179642,11.67164993,12.07579041,11.66936016,11.90672493,12.1440897,12.26894999,12.39381027,12.92938519,13.4649601,13.71343994,13.71689692,13.72035389,13.72381086,13.72726784,13.73072481,13.73418179,13.73763876,13.74109573,13.74455271,13.74800968,14.66771984,14.86691962,15.06882469,15.2734718,15.48089819,15.6911416,15.6911416,15.6911416,5.641944529,5.678806599,5.715668668,5.752530738,5.789392807,5.826254877,5.904074801,5.981894726,6.05971465,6.137534575,6.215354499,6.194875572,6.174396644,6.153917717,6.133438789,6.112959862,6.135809898,6.217239857,6.426829815,6.637987375,6.849144936,7.060302496,7.271460056,6.68321991,6.877979994,7.072740078,7.132780075,7.192820072,7.216040134,7.328022618,7.441742908,7.441742908,7.441742908,10.908553099711538,10.660022788639317,10.906171772045596,11.08212559642639,11.139166709620708,11.206817349535164,11.191156041514175,11.217959393424012,11.237334898462176,11.140761650829129,11.163241580953068,11.104427964052816,11.059181305287334,11.176603958928592,11.280031423753318,11.349353845353289,11.384039280469915,11.364099986754848,11.300363972154976,11.166834859204663,11.106447420565269,11.117987757366627,11.101700029084121,11.065001577446205,11.05088547203006,11.003066144349605,10.994009535424748,10.964526570458862,10.936630485374444,10.90790434044766,10.829822028920061,10.871842498832606,10.946044022576837
64.272,64.28,64.052,63.822,63.748,63.927,64.276,64.585,65.114,65.582,65.398,65.763,65.862,66.186,66.297,66.385,66.778,67.006,67.249,67.784,68.254,68.578,68.993,69.217,69.886,69.996,70.276,70.588,70.728,71.23,69.629,69.977,70.484,11.89770031,11.66786957,11.42310047,11.02869034,10.63169003,10.29623985,10.29428005,10.57585684,10.85743364,11.13901043,11.43684006,11.74946976,11.81803989,12.03870964,11.98087978,12.04775047,12.17378998,12.2362299,12.23172998,12.22723007,12.22686958,12.21994972,12.44661045,12.63895988,12.67103004,12.61999035,12.67278957,12.51733971,12.44713974,12.48703003,12.63446045,12.99493027,12.99493027,9.171267886,9.286980145,9.402692403,9.518404662,9.63411692,9.749829178,9.884826813,10.01982445,10.15482208,10.28981972,10.34707279,10.40432587,10.46157894,10.51883202,10.57608509,10.63333817,10.69059124,10.74784431,10.80509739,10.86235046,10.96170372,11.06105698,11.16041025,11.25976351,11.35911677,11.45847003,11.55782329,11.65717655,11.75652981,11.85848279,11.96131992,11.96131992,11.96131992,8.548453713260823,8.450734169590557,8.291900617606434,8.120063451305493,7.87408158280246,7.805116347975776,7.864534565343598,7.92877226649375,7.925412932602865,7.931050584989051,7.968431123283993,8.0348315448996,8.029304149890528,8.090107559935648,8.130495478465736,8.129831523980444,8.16997810248007,8.2463668374065,8.288655068027786,8.307432104145107,8.26609629444511,8.260271889814362,8.333377853967285,8.384759080900306,8.420744759348525,8.44090937518355,8.446596794612336,8.477044367349235,8.51331265466327,8.467295400334534,8.426431577324486,8.421208453688866,8.472549747366592
53.713,54.46,54.952,55.435,55.749,56.385,56.891,57.292,57.665,57.873,58.378,59.07,59.534,60.031,60.293,60.98,61.493,62.084,62.603,63.273,63.973,64.736,65.355,65.718,66.361,66.67,67.167,67.434,67.634,68.138,68.497,68.061,68.999,6.493869781,6.573736509,6.653603236,6.733469963,7.006539822,6.697710037,7.272669792,7.483970165,7.761219978,7.882800102,7.925909996,7.976659775,8.296759605,8.68212986,8.880860329,9.123129845,9.225119591,9.382089615,9.553330421,9.830570221,10.04775047,10.45347023,10.52556038,10.78007984,11.03997993,11.17383957,11.09759998,10.95283031,10.63360023,10.50666046,10.18749046,10.18749046,10.18749046,3.365593212,3.470155332,3.574717451,3.67927957,3.783841689,3.888403808,3.960290265,4.032176722,4.104063179,4.175949636,4.247836093,4.31972255,4.391609007,4.463495464,4.535381921,4.607268378,4.681333212,4.755398047,4.829462881,4.903527716,4.97759255,5.077797914,5.178003279,5.278208643,5.378414007,5.478619371,5.572289603,5.665959835,5.759630067,5.853300299,5.94697053,5.94697053,5.94697053,7.5594525543855315,7.573459833679025,7.600031855176057,7.630241932392889,7.677786619019188,7.7228949257678154,7.765811249821298,7.790898111251462,7.806785616402073,7.872980501372081,7.886641071822972,7.928403432663658,7.981808157479706,8.006955806603784,8.076812314211875,8.145223034953164,8.087828788757715,8.260711821223289,8.307652444525374,8.384143358023454,8.410626466803016,8.468720193514267,8.53903995196931,8.608462209076723,8.678358272935277,8.733923669424401,8.788147719385556,8.82917761997677,8.884540832248856,8.9073983635006,8.923190940845824,8.942032467070955,8.954781751468401
69.196,69.17,68.74,67.231,66.233,67.015,68.933,69.309,69.163,69.913,70.252,70.07,70.351,70.624,70.925,70.778,70.877,71.057,72.036,72.754,72.954,73.693,73.745,74.183,74.432,74.685,74.754,74.805,75.001,75.534,75.453,73.579,75.927,12.65927029,12.52396011,12.27167988,11.73342037,11.35453987,11.36966991,11.65540981,12.15748024,12.87520027,13.67022991,14.19244003,14.88010025,15.35857964,15.72097015,16.10833931,16.40514946,16.4289608,16.32666016,16.32238007,15.93803978,15.81033039,15.79568958,15.62761974,16.07962036,16.07192993,16.09433937,16.26151085,16.47373009,16.56105042,16.54171944,16.49007988,16.55606079,16.55606079,9.157942743,9.480166654,9.802390565,10.12461448,10.44683839,10.7690623,10.909581,11.0500997,11.19061839,11.33113709,11.47165579,11.63640185,11.80114791,11.96589397,12.13064003,12.2501297,12.29691982,12.17078972,12.35105991,12.45602989,12.56455994,12.6059103,12.70405006,12.80914974,12.85737991,12.87024021,12.93480968,13.05903006,13.18325043,13.25271988,13.33330305,13.33330305,13.33330305,9.829945510137026,9.72292496265245,9.286291089017872,9.13242002068517,9.150127930514254,9.17676000378453,9.212630875768404,9.308076036095624,9.378124028744578,9.39772943972035,9.4707891546176,9.549133132669027,9.627949776032388,9.712156155355167,9.78711791437525,9.909934777444548,10.017677341094428,10.114890488157183,10.109875197646323,10.052733010409,9.9705112447950075,10.003088249892196,10.077610927130047,10.112969187417228,10.144756033225509,10.185105610460138,10.22088188414366,10.261218909174419,10.294172642303984,10.32776807891453,10.327527829038573,10.35592213025961,10.376080982850205
59.398,59.193,58.555,57.991,58.018,56.723,55.232,53.594,51.783,50.081,48.427,46.849,45.595,44.53,43.711,43.233,42.914,43.123,43.566,44.034,45.596,46.692,47.835,49.002,50.033,51.101,52.264,53.064,53.733,54.173,54.693,53.062,53.036,8.905960083,9.011739731,8.964779854,8.696909904,9.00813961,9.087889671,8.989769936,8.938233376,8.886696815,8.835160255,9.67057991,9.886770248,10.07229996,10.47169971,10.63400507,10.79631042,11.01117039,11.1377786,11.26438681,11.39099503,11.51760324,11.64421145,11.77081966,11.41275024,11.35643005,11.20116997,11.26364994,11.32612991,11.24027453,11.15506995,11.07051125,11.07051125,11.07051125,4.10912389,4.192011797,4.274899704,4.35778761,4.440675517,4.523563424,4.618796338,4.714029252,4.809262167,4.904495081,4.999727995,5.207829548,5.415931101,5.624032655,5.832134208,6.040235761,5.825079918,5.680554867,5.536029816,5.701013851,5.865997887,6.030981922,6.195965958,6.360949993,6.525934029,6.690918064,6.8559021,7.020886135,7.185870171,7.363274601,7.545058784,7.545058784,7.545058784,7.725200230817061,7.686989710408671,7.687281590539663,7.693785754114024,7.6839936096820605,7.68984181137656,7.726947973827275,7.777414621095722,7.924245708371551,7.9307205200863216,7.90992171985241,7.89884963867121,7.9099393598855166,7.9472746159155765,7.941205682128129,7.899265646254829,7.902435111829411,7.9999701973775075,8.026906419618156,7.968341163559224,7.99406248435573,7.968239972958558,7.988018018364682,7.9834173928996455,7.964972454762364,7.992890184691837,8.027496860614667,7.979668342700889,7.945174809954349,7.945994018562416,7.916112174160655,7.9089595527945615,7.904235709818387
69.423,69.82,70.232,70.42,70.706,71.09,71.284,71.129,71.079,71.058,70.68,70.861,71.004,71.132,71.49,71.592,71.724,71.863,72.269,72.356,72.374,70.071,72.247,72.34,71.511,71.698,71.756,72.482,72.794,72.463,72.472,71.911,72.151,16.67563061,16.62977335,16.5840422,16.53843681,16.49295684,16.44760193,16.40237174,16.35726594,16.31228418,16.26742611,16.2226914,16.17807971,16.1335907,15.80348969,15.696056,15.58862231,15.48118862,15.37375494,15.26632125,15.15888756,15.05145387,14.94402019,14.8365865,14.72915281,14.62171912,14.51428544,14.40685175,14.29941806,14.19198437,14.08455069,13.977117,13.977117,13.977117,3.81,3.986,4.162,4.338,4.514,4.69,4.868,5.046,5.224,5.402,5.58,5.752,5.924,6.096,6.268,6.44,6.614,6.788,6.962,7.136,7.31,7.56,7.81,7.807726512,7.805453023,7.803179535,7.800906046,7.798632558,7.791957182,7.785281806,7.77860643,7.77860643,7.77860643,10.201501888217402,10.322379363031876,10.271532854404247,10.21126526817427,10.209264652149784,10.16668981924318,10.169449028887406,10.204148172966846,10.15399386860452,10.143106949421963,10.144968808474983,10.128704724412389,10.115505631861215,10.23786064821608,10.245687719980928,10.336878677218463,10.400128006824305,10.435784664099163,10.408681650082933,10.343935774187683,10.372960479109109,9.701977535330895,10.353285266232158,10.126970474257686,9.88388286687821,9.875308751195178,9.837972986154668,10.113552115953873,10.167593467142435,10.042998990494196,9.67428189560799,9.914811983930086,9.890988138318786
71.008,70.566,70.443,68.991,68.911,69.327,70.231,70.913,71.189,71.563,72.089,71.79,71.801,72.144,72.228,71.742,71.577,71.537,72.417,73.177,73.424,73.926,74.203,74.312,74.843,74.61,74.882,75.44,75.677,76.212,75.068,73.72,74.293,12.74308968,12.52606964,12.04401016,11.60953999,11.43422031,11.58563995,11.9837904,12.49730968,12.9811697,13.58395958,14.49923992,15.09012985,15.63140965,16.21151924,16.39171028,16.7774601,17.09894943,17.08245087,17.09845924,17.18757057,17.12297058,17.16068077,16.95055962,16.85629082,16.69989967,16.670200349999998,16.71729088,16.85014915,16.77666092,16.48349953,16.37162018,16.39982986,16.39982986,9.163519754,9.336793582,9.51006741,9.683341238,9.856615066,10.02988889,10.21427002,10.39865114,10.58303227,10.76741339,10.95179452,11.13617564,11.32055677,11.50493789,11.68931902,11.87370014,12.01453018,12.15880966,12.2985096,12.32283974,12.45812035,12.57373047,12.56449986,12.58769035,12.8023901,12.95541,13.10509968,13.18838978,13.29162661,13.39486345,13.49810028,13.49810028,13.49810028,9.790502971298528,9.73154151183485,9.493127550206282,9.317194252509408,9.21824511501076,9.25277093190114,9.301088945273547,9.379557849125062,9.456135921779895,9.451818197004469,9.503572333016123,9.582351514433991,9.66318215622628,9.762358784229848,9.841058313032503,9.9385543124596,10.022784381828545,10.120959968115999,10.164073790327532,10.068510585548047,10.077377985834309,10.135786838303307,10.185038882708685,10.239351274049572,10.292883364307608,10.297274293532782,10.334889588834109,10.390261178534248,10.444706584532105,10.488411748925952,10.49413152145442,10.54150429364294,10.548789064600143
75.605,75.833,75.388,75.942,76.466,76.705,76.597,76.889,77.002,77.621,77.811,78.161,78.361,77.768,79.22,79.401,79.415,79.477,80.472,80.613,80.573,80.766,80.982,81.366,81.734,81.838,82.053,81.734,81.803,82.143,81.433,82.629,82.591,10.49890687,10.79678407,11.1031127,11.41813256,11.74209023,11.80346966,12.15493011,12.32374001,12.71479034,13.49341965,13.41460991,13.30146027,13.43264008,13.41771984,13.35352993,13.28934002,13.22515011,13.28186989,13.33858967,13.60389471,13.86919975,13.92474508,13.98029041,14.02516365,14.07003689,14.11491013,14.16722965,14.10188961,14.14490032,14.18776035,14.19941044,14.19705009,14.19705009,8.820647886,8.991640091,9.165947056,9.340254021,9.514560986,9.68886795,9.863174915,10.03748188,10.21178885,10.38609581,10.56040277,10.73470974,10.99867487,11.26264,11.35346246,11.44428492,11.53510737,11.62592983,12.21762991,12.80932999,12.83508015,12.85511971,13.00098991,13.20458984,13.42529011,12.45672989,12.84430344,12.65323261,12.82510172,13.01519217,12.9600811,12.9600811,12.9600811,11.200089260574401,11.280130447864488,11.272544089887495,11.28802866749278,11.270764406262533,11.308566322253242,11.31010365018678,11.392167918840576,11.39701239690912,11.42741127347521,11.46125429782934,11.509415350018386,11.421957223434438,11.338716890791927,11.510311357065492,11.527100260195464,11.427259995767505,11.604073128055129,11.551046658488662,11.21484281863843,11.273581466446993,11.277234453363686,11.364749124683268,11.304177277675448,11.312553850367827,11.188420840803936,11.254184679994594,11.318089341629063,11.308103954002513,11.257037272199835,11.24509784526905,11.272770382838656,11.271544574756513
43.323,43.312,43.413,43.388,43.561,43.641,43.441,43.131,42.848,43.568,44.518,45.895,47.221,48.79,50.453,52.044,53.238,53.946,54.604,55.448,56.381,57.455,58.679,59.729,60.899,61.378,62.209,62.977,63.276,64.119,63.717,62.904,62.898,5.295790195,5.38188982,6.2934598920000004,6.444399834,6.838300228,10.48311996,10.50319004,10.73113664,10.95908324,11.18702984,10.67986965,11.06842041,11.12308025,10.79578495,10.46848965,10.32409,10.40538025,10.2425499,10.40590668,10.56926346,10.73262024,10.78287029,10.86080125,10.93929544,11.01835693,11.09798983,11.17819825,11.25898636,11.34035835,11.42231844,11.50487088,11.50487088,11.50487088,2.277381717,2.325717982,2.374054247,2.422390512,2.470726777,2.519063042,2.582272004,2.645480966,2.708689928,2.860732864,3.0127758,3.164818736,3.316861672,3.468904607,3.620947543,3.772990479,3.925033415,4.077076351,4.229119287,4.381162223,4.533205159,4.685248094,4.83729103,4.989333966,5.141376902,5.293419838,5.283483887,5.273547935,5.263611984,5.253676033,5.243740082,5.243740082,5.243740082,6.818933547307069,6.872491546787278,6.767873085042049,6.846455761324729,6.750727214116839,6.907285835310697,6.958537777135501,6.976344076975723,6.993866640913026,7.001583418379641,6.994211930806875,6.919472076436863,6.911788502590097,6.941851170139345,6.968237673272952,6.973038646090562,6.990932994456328,7.054255362056607,7.099100992813167,7.15003824869851,7.187604192190427,7.20711014230767,7.19760624069225,7.222229253363924,7.24906857730359,7.2490926075424085,7.246607078624857,7.2588731281316505,7.274997386562878,7.301218285153685,7.282528720286614,7.283556860218658,7.26715746481359
71.307,71.442,71.526,71.826,72.163,72.384,72.327,72.284,72.168,72.283,72.775,73.344,73.563,73.796,73.898,74.096,74.164,74.211,74.25,74.227,74.442,74.746,74.944,75.035,75.146,75.094,75.289,75.476,75.644,75.76,75.938,74.884,76.26,10.47682953,10.62166023,10.79524994,10.74794006,10.79310036,10.84197998,11.29596011,11.74994024,12.20392036,12.15513039,12.39342976,12.32275009,12.24785995,12.62555027,12.70936012,12.34197998,11.94384003,12.17440033,12.36715031,12.55362034,12.78493023,12.64017963,12.86585999,13.00280952,13.12631989,13.28528023,13.46302986,13.27797031,13.14906979,13.0999403,12.95814991,12.93247032,12.93247032,6.145886365,6.339768845,6.533651324,6.727533804,6.921416283,7.115298763,7.228240013,7.525190115,7.822140217,8.119090319,8.416040421,8.251122379,8.086204338,7.921286297,7.756368256,7.591450214,8.084400058,8.577349901,9.070299745,9.563249588,9.6979599,9.809384982,9.920810064,10.03223515,10.14366023,10.25508531,10.36651039,10.45936012,10.55220985,10.64505959,10.74828052,10.74828052,10.74828052,9.23105969270601,9.284209641285505,9.341790717222915,9.41065609417005,9.472349046305917,9.536975635983225,9.606026848729977,9.641959769270668,9.537698604810947,9.553990590847278,9.598839159265411,9.595060914423483,9.625249687499116,9.670209468642154,9.711860250491062,9.750686350254322,9.797397343494605,9.844878808534482,9.860370525400421,9.838131750849106,9.878244735073313,9.922441331427123,9.945710943042165,9.980716698469694,10.02432055675062,10.064520420541285,10.093205798337655,10.134779451710891,10.165932243000132,10.201772544591384,10.139126251334911,10.151097282611383,10.21447391723425
46.62,47.216,47.496,47.733,47.742,47.816,47.792,48.531,49.164,49.797,50.539,51.284,52.222,52.893,53.538,54.003,54.615,54.941,55.291,55.874,56.382,56.755,57.079,57.357,57.9,58.363,58.731,59.132,59.393,59.664,58.633,58.941,59.417,1.942090034,2.014780045,2.152940035,2.360039949,2.593649983,2.827260017,3.064179897,3.414890051,3.705430031,4.100180149,4.327819824,4.64327985,4.958739877,5.274199903,5.589659929,5.905119956,6.220579982,6.536040008,6.851500034,7.125589848,7.305920124,7.442359924,7.254854918,7.067349911,7.218820095,7.026150227,7.073800087,7.115580082,7.089373522,7.063263481,7.037249603,7.037249603,7.037249603,0.844106169,0.881621999,0.919137829,0.956653659,0.994169488,1.031685318,1.06216693,1.092648542,1.123130153,1.153611765,1.184093377,1.219264467,1.254435557,1.289606648,1.324777738,1.359948828,1.439669967,1.55489397,1.670117974,1.785341978,1.900565982,2.015789986,1.969857484,1.923924983,1.877992481,1.832059979,1.528259993,1.700025022,1.871790051,2.041840076,1.626710057,1.626710057,1.626710057,7.193660368033688,7.290096539161602,7.2355771927805925,7.249320195155066,7.253637132404516,7.234778635202886,7.28142322308515,7.304407403246083,7.353929017745116,7.387179585844477,7.360477035708123,7.435145915209252,7.420765753223122,7.504207193047908,7.487564477791867,7.518527543174508,7.525315627028616,7.527560753961897,7.546183712880781,7.543707424090394,7.56938541026576,7.571240083987007,7.531226772668326,7.531391925876897,7.574661747351151,7.607427621790816,7.627217289284955,7.6418687209353715,7.66024023961508,7.6644990493891285,7.616008211513537,7.611077097909706,7.622503680653149
75.985,75.458,75.382,76.696,76.621,77.091,76.189,77.323,77.717,77.865,77.58,79.015,78.467,78.763,79.194,79.647,79.779,80.088,80.094,80.676,81.813,81.147,81.391,82.015,82.736,82.962,83.111,83.587,83.345,83.207,83.355,83.777,83.704,12.54930019,12.75677013,12.94281006,13.15359974,13.23785019,13.34193993,13.35453987,13.46306038,13.84552002,13.76667023,14.05391026,14.05865002,14.01716042,14.37259007,14.93609047,14.93362999,14.63082981,14.99221039,14.89570999,15.22702503,15.55834007,15.05198956,15.26603985,15.39560032,15.41493988,15.49055958,15.45613003,15.51881981,15.70633984,15.62699032,15.55049038,15.86133957,15.86133957,6.4654826,6.574985169,6.684487739,6.793990308,6.903492878,7.012995448,7.104784366,7.196573285,7.288362203,7.380151122,7.471940041,7.934534073,8.397128105,8.859722137,9.32231617,9.784910202,9.821985245,9.859060287,10.00864029,10.15822029,10.30780029,10.47278023,10.79741001,11.0275898,11.12584019,11.21442032,11.28810978,11.56434488,11.84057999,12.02542019,12.21026039,12.21026039,12.21026039,9.81849145731955,9.85776776358682,9.881774833275216,9.907095764104367,9.934833210312656,9.979442866802195,10.000750562053975,10.043441637320317,10.065191036848832,10.126082478182795,10.131676736808364,10.150810882915293,10.183428288388171,10.2454276555924,10.244529009353371,10.249929568194801,10.259702592535254,10.293488567184797,10.358501250469597,10.302567749411786,10.352375540647664,10.381163252600588,10.389176320868005,10.425459070204683,10.475884427006367,10.539180136810199,10.502474993606446,10.575399095040252,10.630841083782483,10.647416179061567,10.518946621538293,10.650112688572833,10.702435839504538
59.77,59.936,60.261,60.379,60.336,60.259,60.063,60.452,60.609,60.819,61.028,61.185,61.268,61.347,61.593,61.656,61.891,62.228,62.399,62.8,63.105,63.346,63.578,63.911,64.155,64.485,64.768,65.083,65.31,65.687,64.532,64.364,64.691,3.684839964,3.783710003,4.091469765,4.563419819,5.220449924,5.381599903,5.645699978,5.710609913,6.089719772,6.27229023,6.303480148,6.334670067,6.359389782,6.434689999,6.906650066,6.956550121,7.18103981,7.077354908,6.973670006,7.516419888,7.665470123,7.815979958,8.192480087,8.485039711,8.559849739,8.634659767,8.175000191,8.076979637,8.510789871,8.722080231,8.051850319,8.051850319,8.051850319,2.267245743,2.344515105,2.421784467,2.499053828,2.57632319,2.653592552,2.726795105,2.799997658,2.873200211,2.946402764,3.019605317,3.096874679,3.174144041,3.251413402,3.328682764,3.405952126,3.491355104,3.576758083,3.662161062,3.74756404,3.832967019,3.959038083,4.085109146,4.21118021,4.213705063,4.216229916,4.323796601,4.431363287,4.538929973,4.646496659,4.754063344,4.754063344,4.754063344,8.400369458306995,8.399001445599234,8.381063723400496,8.391745138452562,8.324345170649897,8.390541178191423,8.467298580099527,8.40089839625539,8.40646073915371,8.41729512891445,8.343076964480087,8.287787390583334,8.323765283684102,8.36742024796951,8.39131509483712,8.446972567907267,8.553005016869932,8.51487215509421,8.496108173344382,8.485008445943686,8.457722849812004,8.453695212673276,8.460822165881211,8.474870265436698,8.482725401526919,8.519381809244019,8.51450907118633,8.553391656984362,8.582766609176021,8.60018636041026,8.563621695154954,8.558400956765357,8.583648137974478
69.387,70.099,70.288,70.271,70.339,70.526,70.418,70.645,70.788,71.365,71.637,71.887,72.011,72.28,72.484,72.675,72.891,73.079,73.338,73.633,73.999,74.241,74.368,74.712,74.852,74.975,75.011,74.881,74.919,75.118,74.331,73.555,73.975,9.971670151,10.10330677,10.23494339,10.36658001,10.49821663,10.62985325,10.76148987,10.96531963,11.3348999,11.70448017,12.24652958,12.63938999,12.69091034,12.92984009,13.03042984,13.35694027,13.35130024,13.39785957,13.48742008,13.72397041,13.87753963,14.31081963,14.74615955,14.66182995,15.08734989,14.78390026,14.82262993,14.7748003,14.78962994,14.91059017,14.61009979,14.61009979,14.61009979,5.856750011,5.900706005,5.944661999,5.988617992,6.032573986,6.07652998,6.120485973,6.164441967,6.208397961,6.252353954,6.296309948,6.49846996,6.700629971,6.902789983,7.104949995,7.307110006,7.509270018,7.711430029,7.913590041,8.115750053,8.317910064,8.520070076,8.748864733,8.977659391,9.206454048,9.435248706,9.546608937,9.657969169,9.7693294,9.880689632,9.992049863,9.992049863,9.992049863,9.008771988457092,9.046328066889131,9.09491341461125,9.128799930525824,9.15007860989319,9.184197457736612,9.218443151612648,9.27072404712024,9.318592957266137,9.336455362074048,9.40490330890707,9.440092657420921,9.449315866865074,9.488913794594428,9.529595803465261,9.540644637138698,9.593871472890907,9.667179326527494,9.703401614514458,9.713955421521895,9.771251042332244,9.80029286810501,9.832487427863718,9.870627827453365,9.900447265042287,9.937052527109424,9.961957515918838,10.015955903576002,10.057651263707049,10.094654036132418,9.932881502840823,9.961731151377563,10.054130116543005
69.971,70.298,70.616,70.942,71.279,71.646,72.037,72.445,72.845,73.225,73.569,73.867,74.106,74.274,74.372,74.376,74.331,74.238,74.152,74.119,74.19,74.365,74.574,74.739,74.797,74.682,74.412,74.138,74.015,74.202,70.133,70.213,74.832,11.18052959,11.02836037,10.99157524,10.95479012,11.06476974,11.21502972,11.3673296,11.46714973,11.70351982,11.84465981,11.96185017,11.99468994,12.33232975,12.58868027,12.6633997,12.71755981,12.84585953,12.99110985,13.19239044,13.27560043,13.42037964,13.46401978,13.73157978,13.91250992,14.08321953,14.23423958,14.6759901,14.85268021,14.92304993,14.9456501,14.82310009,14.50529957,14.50529957,5.953360081,6.024422073,6.095484066,6.166546059,6.237608051,6.308670044,6.379732037,6.450794029,6.521856022,6.592918015,6.663980007,6.819949985,6.975919962,7.131889939,7.287859917,7.48514986,7.871600151,7.882470131,7.948890209,8.136670113,8.005069733,8.247494698,8.489919662,8.357230186,8.403470039,8.601650238,8.599900246,8.742489815,8.933190346,9.077120304,9.221050262,9.221050262,9.221050262,9.598008921925292,9.623420301599138,9.639301546204116,9.653361887895658,9.681660767030179,9.584300628509853,9.635739583050947,9.69303097205274,9.72649284923263,9.740881425119078,9.773527559436829,9.756907129289104,9.742617662624886,9.741799281475501,9.768100604003482,9.7703764361546,9.806247000010673,9.81415839848435,9.815730142969748,9.746285090839365,9.788052375251938,9.805563048311788,9.824021577811834,9.814525372876798,9.834761487596001,9.854545731792419,9.868161237919313,9.878799708646886,9.889702439967316,9.876685647927603,9.782517633782962,9.829954612481293,9.859431545689121
68.067,66.977,66.96,66.543,65.07,65.099,64.241,65.172,65.505,65.561,66.417,66.787,66.938,67.419,67.861,68.169,68.479,68.947,69.394,69.573,69.357,69.192,69.143,69.099,69.031,69.24,69.917,70.516,70.492,70.935,70.166,68.846,68.621,10.29488796,10.40025811,10.50670675,10.61424491,10.72288375,10.83263452,10.94350862,11.05551753,11.16867288,11.28298639,11.39846992,11.32754993,11.54432964,11.73703957,11.93317032,11.99112988,12.17490959,12.14023018,12.06614971,11.92813015,11.84039974,11.84959984,11.84010029,11.86797047,14.09694004,14.06130028,14.07907009,14.29199028,14.38838005,14.47257042,14.53956985,14.76988029,14.90598011,9.123799733,9.254623066,9.3854464,9.516269734,9.647093067,9.777916401,9.877161688,9.976406976,10.07565226,10.17489755,10.27414284,10.37789928,10.48165571,10.58541215,10.68916859,10.79292502,11.03878267,11.28464031,11.38162994,11.47673988,11.4894104,11.55617046,11.70310974,11.69207954,11.76074028,11.76515007,11.79195658,11.8187631,11.84556961,11.82159042,11.8338152,11.8338152,11.8338152,9.551603275719282,9.357008973592675,9.003930730532014,8.995011714800178,8.62902643017166,8.625022856214832,8.605741001121732,8.624828393312594,8.543900285185961,8.521302030961856,8.563041348886788,8.647384321770975,8.745795054367063,8.827785009949642,8.91728347741191,8.98928491432621,9.024342414455127,9.036579681413984,9.115723939613444,9.020516563173688,9.10743365617642,9.16192795723545,9.179340600268628,9.266759095979712,9.310539023707701,9.287975164794368,9.344758244561213,9.403719670145257,9.450942901286746,9.50674929792994,9.414324968216793,9.537632247020362,9.469902119983468
